country_code,date,new_confirmed,cumulative_confirmed,new_deceased,cumulative_deceased,population
NL,2022-04-14,10,25251,0,49,55224
NL,2022-04-14,25,52830,0,101,92146
NL,2022-04-14,9,20819,0,60,45181
NL,2022-04-14,4,12673,0,24,31789
NL,2022-04-14,7,15797,0,52,32362
NL,2022-04-14,3,11295,0,47,23327
NL,2022-04-14,12,18015,0,66,42099
NL,2022-04-14,3,11844,0,35,22503
NL,2022-04-14,6,12136,0,11,26866
US,2022-04-14,0,2049,0,36,12925
US,2022-04-14,1,10014,0,169,36993
US,2022-04-14,2,4716,1,106,14801
US,2022-04-14,3,24895,0,292,94130
US,2022-04-14,-1,27348,0,389,95572
US,2022-04-14,0,1740,0,31,7307
US,2022-04-14,18,55371,0,910,181649
US,2022-04-14,-9,166645,1,2220,743296
US,2022-04-14,3,3384,0,14,16863
US,2022-04-14,0,1583,0,50,7051
US,2022-04-14,0,6426,0,57,20144
US,2022-04-14,0,2597,0,24,9729
US,2022-04-14,0,1511,0,26,7947
US,2022-04-14,0,3677,0,50,16133
US,2022-04-14,0,2474,0,49,10563
US,2022-04-14,0,1394,0,22,6021
US,2022-04-14,0,1383,0,27,7155
US,2022-04-14,0,158,0,2,1096
US,2022-04-14,1,4611,0,44,12492
US,2022-04-14,15,23445,0,199,104309
US,2022-04-14,0,1741,0,29,6448
US,2022-04-14,0,1407,0,18,5071
US,2022-04-14,2,8783,0,118,34540
US,2022-04-14,1,3501,0,24,12293
US,2022-04-14,0,1511,0,32,5457
US,2022-04-14,0,6738,0,146,23154
US,2022-04-14,0,2680,0,46,9609
US,2022-04-14,0,9585,0,123,34373
US,2022-04-14,0,2551,0,42,9687
US,2022-04-14,0,678,0,9,2473
US,2022-04-14,0,144551,0,1360,513176
US,2022-04-14,0,5959,0,55,20092
US,2022-04-14,0,10450,0,66,35899
US,2022-04-14,0,4214,0,62,15244
US,2022-04-14,0,2522,0,25,7248
US,2022-04-14,4,37499,0,491,126959
US,2022-04-14,1,19057,0,264,71982
US,2022-04-14,0,9928,0,191,49789
US,2022-04-14,311,133403,1,1880,700599
US,2022-04-14,0,7812,0,92,36198
US,2022-04-14,0,511,0,13,2085
US,2022-04-14,0,25980,0,328,98427
US,2022-04-14,8,7022,0,80,29324
US,2022-04-14,7,10383,0,62,36787
US,2022-04-14,0,1716,0,28,8358
US,2022-04-14,0,1599,0,37,8790
US,2022-04-14,0,3655,0,39,17792
US,2022-04-14,0,341,0,0,3136
US,2022-04-14,0,5515,0,131,21037
US,2022-04-14,0,15049,0,275,55255
US,2022-04-14,0,4111,0,68,16073
US,2022-04-14,0,1271,0,18,5917
US,2022-04-14,0,386,0,9,1722
US,2022-04-14,2,17587,0,173,67850
US,2022-04-14,0,409,0,10,1852
US,2022-04-14,0,12949,0,204,61005
US,2022-04-14,0,2596,0,27,12638
US,2022-04-14,0,9296,0,104,39338
US,2022-04-14,0,727,0,18,3298
US,2022-04-14,0,89,0,2,726
US,2022-04-14,0,5265,0,43,23657
US,2022-04-14,0,397,0,2,1986
US,2022-04-14,46,34133,0,473,141197
US,2022-04-14,155,145851,0,2357,554738
US,2022-04-14,3,19063,0,267,75884
US,2022-04-14,0,549,0,7,5191
US,2022-04-14,0,7463,0,239,43977
US,2022-04-14,20,10157,0,140,60338
US,2022-04-14,8,11967,0,217,53662
US,2022-04-14,21,15688,2,305,68002
US,2022-04-14,54,51337,4,553,204260
US,2022-04-14,17,10242,0,171,45198
US,2022-04-14,14,25294,0,293,86123
US,2022-04-14,77,79833,4,1706,372003
US,2022-04-14,59,57725,3,584,228709
US,2022-04-14,8,15178,2,289,61600
US,2022-04-14,0,1525,0,34,7399
US,2022-04-14,1,2354,0,38,9069
US,2022-04-14,34,15330,0,69,91790
US,2022-04-14,1,5136,0,60,26296
US,2022-04-14,3,5085,1,105,27396
US,2022-04-14,0,8100,0,52,34749
US,2022-04-14,0,306,0,8,1297
US,2022-04-14,0,636,0,7,2986
US,2022-04-14,0,663,0,11,2748
US,2022-04-14,0,22058,0,371,68821
US,2022-04-14,0,9037,0,117,21964
US,2022-04-14,0,41643,0,482,136691
US,2022-04-14,0,1615,0,52,7132
US,2022-04-14,28,11787,0,253,37815
US,2022-04-14,1,7212,0,178,36451
US,2022-04-14,1,4341,0,122,13165
US,2022-04-14,10,18115,0,403,83597
US,2022-04-14,0,5080,0,124,23391
US,2022-04-14,0,4617,0,74,15166
US,2022-04-14,0,4529,0,77,17153
US,2022-04-14,0,1066,0,44,8302
US,2022-04-14,0,11049,0,339,67210
US,2022-04-14,1,357,0,7,1376
US,2022-04-14,0,121,0,3,814
US,2022-04-14,5,14073,1,124,53977
US,2022-04-14,0,151,0,0,1013
US,2022-04-14,5,16939,1,237,78378
US,2022-04-14,3,4002,0,51,22703
US,2022-04-14,5,1830,0,46,10625
US,2022-04-14,0,4392,0,79,16880
US,2022-04-14,2,20082,0,265,80523
US,2022-04-14,0,382806,0,2717,2203836
US,2022-04-14,0,3504,0,45,21751
US,2022-04-14,0,8118,0,144,44636
US,2022-04-14,31,34850,1,182,118033
US,2022-04-14,1,5825,0,71,23386
US,2022-04-14,0,5523,1,81,20872
US,2022-04-14,2,5609,0,73,18505
US,2022-04-14,5,7855,0,156,27223
US,2022-04-14,1,11050,0,166,42001
US,2022-04-14,-1,2443,0,31,9851
US,2022-04-14,0,3135,0,55,13733
BR,2022-04-14,73,11765,0,187,78507
BR,2022-04-14,0,7012,0,50,35590
BR,2022-04-14,0,448,0,11,7146
BR,2022-04-14,0,176,0,5,4345
BR,2022-04-14,0,713,0,18,13619
BR,2022-04-14,0,537,0,4,5112
BR,2022-04-14,0,775,0,29,25702
BR,2022-04-14,0,2190,0,40,18278
BR,2022-04-14,0,3290,0,36,14723
BR,2022-04-14,1,12032,0,360,102033
BR,2022-04-14,0,1605,0,32,21798
BR,2022-04-14,0,353,0,6,4663
BR,2022-04-14,0,540,0,8,10412
BR,2022-04-14,0,1007,0,32,10995
BR,2022-04-14,0,529,0,8,7038
BR,2022-04-14,0,5380,0,76,40183
BR,2022-04-14,0,1150,0,14,24395
BR,2022-04-14,0,2463,0,31,21449
BR,2022-04-14,0,2155,0,37,24481
BR,2022-04-14,0,3186,0,44,26250
BR,2022-04-14,0,2024,0,17,18427
BR,2022-04-14,0,7256,0,92,41798
BR,2022-04-14,0,592,0,10,10371
BR,2022-04-14,0,763,0,20,18112
BR,2022-04-14,0,708,0,8,16516
BR,2022-04-14,2,29436,0,837,209057
BR,2022-04-14,6,2132,0,35,13693
BR,2022-04-14,0,796,0,13,5986
BR,2022-04-14,0,3041,0,99,29946
BR,2022-04-14,0,5594,0,59,15809
BR,2022-04-14,0,1966,0,38,8181
BR,2022-04-14,0,611,0,19,4883
BR,2022-04-14,3,2781,0,48,10695
BR,2022-04-14,0,1467,0,27,6164
BR,2022-04-14,2,5079,1,74,31154
BR,2022-04-14,1,2090,0,28,7874
BR,2022-04-14,3,10252,0,160,36929
BR,2022-04-14,0,499,-1,28,20344
BR,2022-04-14,0,446,0,8,8446
BR,2022-04-14,0,1209,0,14,11423
BR,2022-04-14,0,296,-1,16,14218
BR,2022-04-14,0,1972,0,33,10457
BR,2022-04-14,1,6542,0,107,33973
BR,2022-04-14,0,13026,0,242,51544
BR,2022-04-14,1,4798,0,49,27600
BR,2022-04-14,0,1522,0,31,13750
BR,2022-04-14,0,2473,0,50,9471
BR,2022-04-14,0,4117,0,39,17908
BR,2022-04-14,0,540,0,11,5158
BR,2022-04-14,0,11007,0,112,48519
BR,2022-04-14,0,468,0,9,3391
BR,2022-04-14,5,7767,0,103,45880
BR,2022-04-14,0,126,0,3,2705
BR,2022-04-14,0,243,0,5,3329
BR,2022-04-14,0,313,0,4,1373
BR,2022-04-14,0,953,0,5,6137
BR,2022-04-14,0,1212,0,11,8029
BR,2022-04-14,0,1352,0,12,6908
BR,2022-04-14,1,44648,0,972,239468
BR,2022-04-14,0,423,0,3,4988
BR,2022-04-14,0,2209,0,34,9928
BR,2022-04-14,0,10692,0,257,34456
BR,2022-04-14,0,327,0,7,7116
BR,2022-04-14,0,476,0,10,8005
BR,2022-04-14,1,652,0,10,4768
BR,2022-04-14,0,495,0,2,3444
BR,2022-04-14,0,465,0,21,10368
BR,2022-04-14,0,191,0,6,1766
BR,2022-04-14,0,31260,0,603,138710
BR,2022-04-14,0,901,0,12,8589
BR,2022-04-14,0,999,0,17,5217
BR,2022-04-14,0,9232,0,133,31883
BR,2022-04-14,0,6586,0,86,23896
BR,2022-04-14,0,947,0,21,3538
BR,2022-04-14,0,996,0,12,5188
BR,2022-04-14,0,1498,0,22,15553
BR,2022-04-14,0,4213,0,50,25057
BR,2022-04-14,0,2023,0,23,20835
BR,2022-04-14,41,11499,0,270,46424
BR,2022-04-14,0,4677,0,70,20946
BR,2022-04-14,0,1061,0,21,8523
BR,2022-04-14,0,4550,0,38,10684
BR,2022-04-14,-1,21798,0,347,52066
BR,2022-04-14,0,3850,0,35,10392
BR,2022-04-14,0,2297,0,44,11291
BR,2022-04-14,1,3986,0,53,21382
BR,2022-04-14,0,1892,0,43,25695
BR,2022-04-14,12,7115,0,59,45557
BR,2022-04-14,0,1289,0,12,10466
BR,2022-04-14,0,770,0,49,28376
BR,2022-04-14,0,3806,0,82,25124
BR,2022-04-14,0,7198,0,65,27359
BR,2022-04-14,0,1807,0,29,23026
BR,2022-04-14,0,5585,0,69,51567
BR,2022-04-14,0,1602,0,37,56716
BR,2022-04-14,0,2457,0,48,16888
BR,2022-04-14,0,470,0,8,6156
BR,2022-04-14,10,1081,0,12,6643
BR,2022-04-14,0,1107,0,21,9469
BR,2022-04-14,12,5858,0,94,41049
BR,2022-04-14,0,572,0,14,4581
BR,2022-04-14,0,915,0,7,4395
BR,2022-04-14,2,2390,0,46,37566
BR,2022-04-14,0,1190,0,5,5648
BR,2022-04-14,7,10487,0,466,144466
BR,2022-04-14,0,2573,0,43,24282
BR,2022-04-14,-6,5346,0,61,31636
BR,2022-04-14,1,2968,0,34,29285
BR,2022-04-14,21,6765,0,244,102021
BR,2022-04-14,96,46768,0,1823,644620
BR,2022-04-14,0,2022,0,20,13963
BR,2022-04-14,1,1706,0,31,20659
BR,2022-04-14,0,351,0,13,12230
BR,2022-04-14,209,40788,1,1080,377779
BR,2022-04-14,33,11800,0,172,87582
BR,2022-04-14,0,5999,0,125,53825
BR,2022-04-14,0,699,0,15,5779
BR,2022-04-14,0,276,0,4,4264
BR,2022-04-14,0,108,0,2,4401
BR,2022-04-14,0,289,0,3,1253
BR,2022-04-14,0,1147,0,7,6499
BR,2022-04-14,0,502,0,15,3663
BR,2022-04-14,0,11634,0,182,73414
BR,2022-04-14,0,4084,0,69,20149
BR,2022-04-14,2,3249,0,43,13419
BR,2022-04-14,0,2268,0,27,18040
BR,2022-04-14,0,1162,0,7,4677
BR,2022-04-14,0,4477,0,80,16314
BR,2022-04-14,0,841,0,32,6066
BR,2022-04-14,7,16307,0,209,56207
BR,2022-04-14,0,3353,0,48,10531
BR,2022-04-14,35,9042,0,142,44932
BR,2022-04-14,2,3020,0,35,13067
BR,2022-04-14,0,1514,0,22,6215
BR,2022-04-14,0,2124,0,21,8092
BR,2022-04-14,2,1482,0,49,10432
BR,2022-04-14,1,357,0,3,1818
BR,2022-04-14,4,4736,0,50,15638
BR,2022-04-14,0,4129,0,63,15776
BR,2022-04-14,1,4152,0,93,19344
BR,2022-04-14,0,1872,0,40,6513
BR,2022-04-14,0,2231,0,23,12600
BR,2022-04-14,0,22810,0,789,127461
BR,2022-04-14,0,3816,0,97,26359
BR,2022-04-14,0,6787,0,113,26314
BR,2022-04-14,0,26680,0,1472,458673
BR,2022-04-14,0,746,0,15,9289
BR,2022-04-14,-1,728,0,8,3308
BR,2022-04-14,0,1840,0,15,7967
BR,2022-04-14,0,725,0,11,7564
BR,2022-04-14,0,1232,0,9,4295
BR,2022-04-14,0,519,0,11,5217
BR,2022-04-14,0,904,0,19,8768
BR,2022-04-14,0,775,0,12,3687
BR,2022-04-14,0,583,0,3,5743
BR,2022-04-14,0,1469,0,21,10287
BR,2022-04-14,0,514,0,13,5236
BR,2022-04-14,3,3037,0,37,16722
BR,2022-04-14,0,331,0,4,2965
BR,2022-04-14,0,833,0,14,6402
BR,2022-04-14,1,3511,0,29,13289
BR,2022-04-14,1,271,0,7,2141
BR,2022-04-14,0,513,0,5,2157
BR,2022-04-14,0,391,0,15,3272
BR,2022-04-14,32,7938,0,76,27126
BR,2022-04-14,0,1252,0,11,6043
BR,2022-04-14,1,1516,0,24,8331
BR,2022-04-14,4,15986,0,181,59415
BR,2022-04-14,1,1620,0,10,4001
BR,2022-04-14,2,424,0,0,2277
BR,2022-04-14,0,2186,0,38,19841
BR,2022-04-14,0,199,0,5,1852
BR,2022-04-14,0,1341,0,19,6904
BR,2022-04-14,6,7902,0,118,34556
BR,2022-04-14,0,658,0,2,3315
BR,2022-04-14,2,2592,0,65,16629
BR,2022-04-14,0,379,0,3,2855
BR,2022-04-14,1,14260,0,237,61342
BR,2022-04-14,3,5864,0,54,23983
BR,2022-04-14,0,1177,0,15,4904
BR,2022-04-14,0,1936,0,11,8623
BR,2022-04-14,1,2188,0,13,7412
BR,2022-04-14,36,87758,0,773,309011
BR,2022-04-14,1,1230,0,16,6219
BR,2022-04-14,1,4778,0,56,18430
BR,2022-04-14,0,930,0,11,4908
BR,2022-04-14,0,348,0,7,2148
BR,2022-04-14,0,1842,0,27,10244
BR,2022-04-14,0,398,0,6,1826
BR,2022-04-14,0,2276,0,22,7372
BR,2022-04-14,0,664,0,13,2271
BR,2022-04-14,0,2261,0,61,11031
BR,2022-04-14,7,14800,0,158,61198
BR,2022-04-14,0,233,0,2,1465
BR,2022-04-14,2,10786,0,199,42520
BR,2022-04-14,0,2725,0,27,13684
BR,2022-04-14,1,1210,0,13,6290
BR,2022-04-14,0,362,0,4,3813
BR,2022-04-14,0,315,0,2,4972
BR,2022-04-14,0,1710,0,43,18506
BR,2022-04-14,0,520,0,10,2957
BR,2022-04-14,0,471,0,16,2707
BR,2022-04-14,1,4410,0,97,14603
BR,2022-04-14,22,36087,0,362,127328
BR,2022-04-14,3,831,0,9,4365
BR,2022-04-14,0,1801,0,36,9768
BR,2022-04-14,0,812,0,28,6318
BR,2022-04-14,3,1250,0,30,8696
BR,2022-04-14,1,2833,0,39,11286
BR,2022-04-14,1,562,0,8,2714
BR,2022-04-14,0,1190,0,22,4063
BR,2022-04-14,0,252,0,7,2707
BR,2022-04-14,-1,47724,0,2964,666740
BR,2022-04-14,0,2331,0,46,8405
BR,2022-04-14,0,1033,0,32,7800
BR,2022-04-14,0,2890,0,50,13226
BR,2022-04-14,0,1196,0,24,7454
BR,2022-04-14,57,1839,0,49,12072
BR,2022-04-14,0,12971,0,206,51400
BR,2022-04-14,0,2468,0,32,10575
BR,2022-04-14,0,547,0,19,5568
BR,2022-04-14,0,1076,0,24,5943
BR,2022-04-14,0,208,0,11,2803
BR,2022-04-14,588,1054135,11,42182,11253503
BR,2022-04-14,0,3085,0,52,14269
BR,2022-04-14,0,572,0,13,4427
BR,2022-04-14,0,259,0,2,3277
BR,2022-04-14,0,604,0,12,4182
BR,2022-04-14,0,325,0,2,2796
AR,2022-04-14,3,145297,0,1235,772876
CZ,2022-04-14,214,274188,0,3349,820789
CZ,2022-04-14,115,175457,0,1735,509274
CZ,2022-04-14,244,420184,3,5162,1203299
AR,2022-04-14,3,84152,0,1559,342677
AR,2022-04-14,0,15319,0,217,56729
AR,2022-04-14,14,68601,0,1383,322375
AR,2022-04-14,0,40232,0,527,125899
AR,2022-04-14,2,8278,0,111,28933
AR,2022-04-14,0,24673,0,339,170033
AR,2022-04-14,0,3136,1,56,34081
AR,2022-04-14,0,22466,0,244,119888
AR,2022-04-14,6,1348,0,20,42902
AR,2022-04-14,46,326095,0,4620,1193605
AR,2022-04-14,0,26284,0,333,70042
AR,2022-04-14,0,29689,0,205,98188
AR,2022-04-14,0,58214,0,675,265249
AR,2022-04-14,0,2943,0,18,11093
CZ,2022-04-14,26,46801,0,470,128901
US,2022-04-14,2,5125,0,155,25332
US,2022-04-14,2,4491,0,105,21692
US,2022-04-14,0,266,0,3,1613
US,2022-04-14,1,15436,0,378,70062
US,2022-04-14,0,436,0,8,2589
US,2022-04-14,3,34102,2,433,104234
US,2022-04-14,1,9195,0,126,32195
US,2022-04-14,3,11636,0,145,33721
US,2022-04-14,1,7204,0,139,32172
BT,2022-04-14,1367,51800,0,16,771612
GT,2022-04-14,239,837326,5,17416,17915567
GW,2022-04-14,2,8178,0,170,1967998
IT,2022-04-14,64951,15533012,149,161336,60359546
KM,2022-04-14,0,8103,0,160,869595
KW,2022-04-14,65,630888,0,2555,4270563
MD,2022-04-14,152,516316,1,11481,4033963
PW,2022-04-14,68,4190,0,6,18092
SV,2022-04-14,0,162089,0,4124,6486201
UZ,2022-04-14,38,238252,0,1637,33469199
XK,2022-04-14,14,227760,0,3128,1883018
CH,2022-04-14,160,123507,1,293,288132
CH,2022-04-14,25,31605,0,103,73419
CH,2022-04-14,52,67100,0,300,159165
ID,2022-04-14,9,60704,1,1717,3054023
IN,2022-04-14,0,1152214,0,14034,25545198
IN,2022-04-14,2,284662,0,4115,6864602
JP,2022-04-14,464,74559,0,200,1411168
JP,2022-04-14,2755,280109,5,1167,5108038
TH,2022-04-14,212,38022,0,167,527350
TH,2022-04-14,384,30834,0,78,960588
TH,2022-04-14,223,34468,2,214,520419
US,2022-04-14,0,139160,0,1333,689545
US,2022-04-14,84,760377,0,9475,3046355
US,2022-04-14,504,1234650,3,17194,4533372
GB,2022-04-14,1880,1563310,18,13663,4811065
RU,2022-04-14,16,39339,0,609,311667
AT,2022-04-14,50,12955,0,60,31090
AT,2022-04-14,77,21237,0,80,42222
AT,2022-04-14,180,86863,1,421,204846
AT,2022-04-14,79,36416,0,144,
AT,2022-04-14,145,58753,1,214,180453
AT,2022-04-14,59,56947,0,233,105466
BR,2022-04-14,292,229008,3,6153,1537704
IL,2022-04-14,19,11861,0,3,23869
IL,2022-04-14,9,5199,0,3,11001
IL,2022-04-14,2,2869,0,1,4268
IL,2022-04-14,59,29511,0,13,63175
IN,2022-04-14,0,92241,0,680,2344474
IN,2022-04-14,0,3605,0,15,83030
IN,2022-04-14,0,498,0,0,
IN,2022-04-14,0,0,0,0,1228686
IN,2022-04-14,0,0,0,0,1924110
IN,2022-04-14,0,11850,0,244,1125313
IN,2022-04-14,0,17844,0,273,1367765
IN,2022-04-14,0,25511,0,474,2877653
IN,2022-04-14,0,2356,0,48,652556
IN,2022-04-14,0,9745,0,67,
IN,2022-04-14,0,204982,0,2080,6081322
IN,2022-04-14,19,127174,0,739,1809733
IN,2022-04-14,0,48176,0,596,1505324
IN,2022-04-14,3,44143,0,414,561293
IN,2022-04-14,0,95606,0,546,1177361
IN,2022-04-14,0,449579,0,5666,2809934
IN,2022-04-14,0,669068,0,7360,3121200
IN,2022-04-14,0,0,0,0,64473
IN,2022-04-14,0,176511,0,4284,3701282
IN,2022-04-14,1,163603,0,3407,2990116
IN,2022-04-14,1,227048,0,5665,2822143
IN,2022-04-14,0,65669,0,1408,1300774
IN,2022-04-14,0,47078,0,1075,825922
IN,2022-04-14,0,2698,0,20,110152
IN,2022-04-14,0,1036,0,5,
IN,2022-04-14,0,0,0,0,2371061
IN,2022-04-14,0,0,0,0,1385881
IN,2022-04-14,0,0,0,0,1762375
IN,2022-04-14,0,0,0,0,1241519
IN,2022-04-14,0,0,0,0,
IN,2022-04-14,0,113731,0,907,2624470
IN,2022-04-14,0,50299,0,200,1827192
IN,2022-04-14,1,27949,0,274,1440361
IN,2022-04-14,0,24748,0,174,967911
IN,2022-04-14,0,24541,0,495,
IN,2022-04-14,1,49717,0,446,2583052
IN,2022-04-14,0,21454,0,205,2603751
IN,2022-04-14,0,141083,0,1164,3687165
IN,2022-04-14,0,0,0,0,43709
IN,2022-04-14,0,0,0,0,
IN,2022-04-14,0,0,0,0,2797370
IN,2022-04-14,0,59635,0,370,1879809
IN,2022-04-14,0,86227,0,1085,1870374
IN,2022-04-14,0,91036,0,1236,3038252
IN,2022-04-14,0,50602,0,533,1245899
IN,2022-04-14,0,0,0,0,1799541
IN,2022-04-14,0,0,0,0,1868529
IN,2022-04-14,0,9590,0,54,259648
IN,2022-04-14,0,75649,0,432,
CA,2022-04-14,519,63300,12,379,
CA,2022-04-14,0,4023,0,50,
CA,2022-04-14,0,40902,0,448,
CA,2022-04-14,0,10234,0,85,
IL,2022-04-14,0,6582,0,25,15065
IL,2022-04-14,0,3278,0,1,7326
IL,2022-04-14,1,1563,0,0,2288
IL,2022-04-14,0,19334,0,8,59270
IL,2022-04-14,2,3270,0,1,4575
NL,2022-04-14,9,14550,0,38,33564
NL,2022-04-14,4,10402,0,34,24110
NL,2022-04-14,0,1070,0,1,3673
NL,2022-04-14,2,5273,0,12,9873
NL,2022-04-14,12,23425,0,49,60797
NL,2022-04-14,5,8840,0,40,20615
NL,2022-04-14,4,16783,0,72,35938
NL,2022-04-14,1,5424,0,24,10588
NL,2022-04-14,3,10100,0,36,19110
NL,2022-04-14,1,14960,0,48,28991
NL,2022-04-14,5,14443,0,77,30910
NL,2022-04-14,6,15526,0,58,26396
NL,2022-04-14,2,4407,0,5,10149
NL,2022-04-14,6,18314,0,33,39595
NL,2022-04-14,4,4422,0,7,9113
NL,2022-04-14,13,21507,0,45,47939
NL,2022-04-14,5,14179,0,51,32290
NL,2022-04-14,6,14350,0,19,28316
NL,2022-04-14,34,35993,1,113,84797
US,2022-04-14,0,2375,0,5,8641
US,2022-04-14,0,2903,0,18,9220
US,2022-04-14,34,184711,1,2348,659599
US,2022-04-14,-1,8119,0,152,29792
US,2022-04-14,-11,113119,1,1642,414045
US,2022-04-14,0,5256,0,102,20204
US,2022-04-14,2,25265,0,414,87926
US,2022-04-14,1,2774,0,60,10647
US,2022-04-14,1,2912,0,67,12520
US,2022-04-14,1,4075,0,56,17868
US,2022-04-14,485,122652,0,699,768901
US,2022-04-14,54,14688,0,90,59032
US,2022-04-14,163,196954,0,2812,857748
US,2022-04-14,0,1597,0,32,8969
US,2022-04-14,0,2733,0,50,11785
US,2022-04-14,0,9604,0,130,42872
US,2022-04-14,0,24276,0,315,93416
US,2022-04-14,0,3611,0,63,12765
US,2022-04-14,0,928,0,15,6023
US,2022-04-14,0,109,0,1,879
US,2022-04-14,0,4227,0,62,20722
US,2022-04-14,5,7191,0,117,27777
US,2022-04-14,2,6229,0,91,21912
US,2022-04-14,7,27930,0,312,77689
US,2022-04-14,0,3070,0,86,12529
US,2022-04-14,0,11537,0,112,36720
US,2022-04-14,0,462,0,3,2616
US,2022-04-14,0,7944,0,126,28687
US,2022-04-14,0,3852,0,54,14439
US,2022-04-14,0,2485,0,24,8778
US,2022-04-14,0,6837,0,48,26385
US,2022-04-14,5,67239,0,1145,245935
US,2022-04-14,0,2537,0,38,7111
US,2022-04-14,1,8382,0,157,33663
US,2022-04-14,0,4248,1,59,14887
US,2022-04-14,33,10759,0,133,70605
US,2022-04-14,110,133658,0,1781,467705
US,2022-04-14,160,28238,0,351,161077
US,2022-04-14,88,132371,1,2463,828645
US,2022-04-14,0,3256,0,69,15340
US,2022-04-14,7,14525,0,120,55257
US,2022-04-14,2,8853,0,107,31637
US,2022-04-14,0,10111,0,166,42618
US,2022-04-14,0,20121,0,282,76632
US,2022-04-14,0,2158,0,31,6634
US,2022-04-14,11,71285,0,1023,289512
US,2022-04-14,0,4230,0,108,15805
US,2022-04-14,0,36919,0,462,142246
US,2022-04-14,0,36541,0,485,152904
US,2022-04-14,0,3387,0,70,9732
US,2022-04-14,0,677,0,10,3004
US,2022-04-14,0,3941,0,69,13732
US,2022-04-14,0,134,0,1,673
US,2022-04-14,0,5276,0,43,22616
US,2022-04-14,0,16832,0,242,58943
US,2022-04-14,0,13513,0,141,52756
US,2022-04-14,0,2212,0,38,9573
US,2022-04-14,0,8494,0,111,39386
US,2022-04-14,0,818,0,7,3793
US,2022-04-14,0,761,0,6,2315
US,2022-04-14,0,828,0,8,2479
US,2022-04-14,0,7056,0,97,21132
US,2022-04-14,0,2031,0,24,9644
US,2022-04-14,0,1361,0,21,8888
US,2022-04-14,0,49776,0,264,181376
US,2022-04-14,0,3373,0,41,17203
US,2022-04-14,16,9406,0,59,48132
US,2022-04-14,12,6969,0,113,31396
US,2022-04-14,25,10841,0,116,47815
US,2022-04-14,21,10913,0,82,48609
US,2022-04-14,169,92921,1,1145,380607
US,2022-04-14,1,10321,0,180,42265
US,2022-04-14,1,10764,0,209,44154
US,2022-04-14,145,170681,7,2155,646437
US,2022-04-14,3,5163,2,76,20531
US,2022-04-14,2,1253,0,16,7025
US,2022-04-14,2,8833,0,184,46046
US,2022-04-14,0,172282,0,1984,506831
US,2022-04-14,0,45840,0,624,123518
US,2022-04-14,0,1964,0,62,8303
US,2022-04-14,0,4661,0,56,14895
US,2022-04-14,0,16941,0,267,55016
US,2022-04-14,0,4228,0,45,10831
US,2022-04-14,3,7221,0,196,29966
US,2022-04-14,11,1079,0,19,3535
US,2022-04-14,0,4721,0,98,20742
US,2022-04-14,0,23174,0,682,122852
US,2022-04-14,135,204245,0,3895,856249
US,2022-04-14,2,7207,0,147,30752
US,2022-04-14,0,1687,0,59,10057
US,2022-04-14,0,12290,0,258,65317
US,2022-04-14,1,14928,0,354,84971
US,2022-04-14,0,3314,0,47,14722
US,2022-04-14,0,7282,1,114,36571
US,2022-04-14,0,2401,1,37,12333
US,2022-04-14,8,21258,1,367,98986
US,2022-04-14,1,5661,1,111,24325
US,2022-04-14,132,31922,0,167,163031
US,2022-04-14,22,6316,0,37,26811
US,2022-04-14,25,12626,0,73,59006
US,2022-04-14,34,10139,0,47,58253
US,2022-04-14,22,6721,0,35,42851
US,2022-04-14,0,52472,0,467,198200
US,2022-04-14,126,269633,0,2284,950172
US,2022-04-14,9,22705,1,341,75066
US,2022-04-14,0,2579,0,60,11859
US,2022-04-14,0,11063,0,124,43464
BR,2022-04-14,1,1976,0,38,15100
BR,2022-04-14,0,1437,0,35,22641
BR,2022-04-14,0,906,0,23,21321
BR,2022-04-14,0,30479,0,224,101262
BR,2022-04-14,0,2247,0,32,21271
BR,2022-04-14,0,1419,0,14,17072
BR,2022-04-14,0,1134,0,12,8599
BR,2022-04-14,1,1820,0,19,15374
BR,2022-04-14,0,1244,0,40,28090
BR,2022-04-14,0,1681,0,19,15755
BR,2022-04-14,0,748,0,13,10622
BR,2022-04-14,0,380,0,6,9285
BR,2022-04-14,5,1305,0,22,10368
BR,2022-04-14,1,11742,0,247,108396
BR,2022-04-14,0,1118,0,15,9648
BR,2022-04-14,0,16897,0,185,90985
BR,2022-04-14,0,697,0,20,11201
BR,2022-04-14,1,44932,0,702,306866
BR,2022-04-14,0,1899,0,22,9952
BR,2022-04-14,2,16122,0,243,72812
BR,2022-04-14,0,2351,0,73,23807
BR,2022-04-14,3,1979,0,26,8866
BR,2022-04-14,33,3481,0,83,30041
BR,2022-04-14,0,2001,0,52,19921
BR,2022-04-14,0,1134,0,41,18802
BR,2022-04-14,0,3881,0,50,11178
BR,2022-04-14,0,2250,0,53,13612
BR,2022-04-14,0,2869,0,30,12240
BR,2022-04-14,0,790,0,7,2632
BR,2022-04-14,1,759,0,17,5265
BR,2022-04-14,0,503,0,8,4122
BR,2022-04-14,1,7230,-1,252,81649
BR,2022-04-14,0,1448,0,32,7550
BR,2022-04-14,0,660,0,8,2909
BR,2022-04-14,1,1937,0,33,10302
BR,2022-04-14,0,930,-1,25,15412
BR,2022-04-14,0,801,0,8,17587
BR,2022-04-14,0,239,0,0,8118
BR,2022-04-14,0,2115,-2,26,34586
BR,2022-04-14,0,341,-1,14,17165
